Feature ID	Taxon	Confidence
ce5b7c888cb40d2549bd77f66fae73ac	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	0.8978741414985788
31e979bd2d7a7a0cb4c46f4c1f5bf616	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas	0.9999966846041245
daccac43ea191963ecd16cbab20274b2	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Gardnerella	0.9999956714033007
eefa786d211c6bfdc8058eb6b1bf5b0b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus	0.999996908329421
e7178416a57d5da04d2ebd267ec730b8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae	0.9890671654444009
891d954d4c5102af24055630f5aef323	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	0.9415276953384433
f9b951d42ead8b8a539dc994570dc037	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Altererythrobacter; s__Erythrobacteraceae_bacterium	0.7443361935459458
b03445ec23927af408796ac4e7893f3c	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus	0.9908224162083759
12e1d60344adfb9b1ef0467ccc05cf93	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus	0.7127769778801845
7be0d094544c7693c446f6dcc6c8a2d7	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.9999964316586959
